1431,"Redwall (Redwall, nb.1)","Brian Jacques"
1432,"The Communist Manifesto","Karl Marx, Friedrich Engels, Gareth Stedman Jones"
1433,"The Woman in Cabin 10","Ruth Ware"
1434,"The Last of the Mohicans (The Leatherstocking Tales nb.2)","James Fenimore Cooper"
1435,"Sophie's Choice","William Styron"
1436,"Shopaholic and Sister (Shopaholic, nb.4)","Sophie Kinsella"
1437,"The Iron Daughter","Julie Kagawa"
1438,"The Prayer of Jabez:  Breaking Through to the Blessed Life","Bruce H. Wilkinson"
1439,"The Age of Miracles","Karen Thompson Walker"
1440,"Have a Little Faith: a True Story","Mitch Albom"
1441,"My Life in France","Julia Child, Alex Prud'Homme"
1442,"The Rosie Effect (Don Tillman, nb.2)","Graeme Simsion"
1443,"The Secret of the Nagas (Shiva Trilogy nb.2)","Amish Tripathi"
1444,"Ham on Rye","Charles Bukowski"
1445,"Flipped","Wendelin Van Draanen"
1446,"Emotional Intelligence 2.0","Travis Bradberry, Jean Greaves, Patrick Lencioni"
1447,"Make Way for Ducklings","Robert McCloskey"
1448,"Relic (Pendergast, nb.1)","Douglas Preston, Lincoln Child"
1449,"Notes from a Small Island","Bill Bryson"
1450,"Small Favor (The Dresden Files, nb.10)","Jim Butcher"
1451,"The Walking Dead, Compendium 1","Robert Kirkman"
1452,"Princess Academy (Princess Academy, nb.1)","Shannon Hale"
1453,"Everything, Everything","Nicola Yoon, David Yoon"
1454,"Pygmalion","George Bernard Shaw"
1455,"Flight Behavior","Barbara Kingsolver"
1456,"Grip of the Shadow Plague (Fablehaven, nb.3)","Brandon Mull"
1457,"Bridget Jones: The Edge of Reason (Bridget Jones, nb.2)","Helen Fielding"
1458,"Corelli's Mandolin","Louis de Bernières"
1459,"At First Sight (Jeremy Marsh & Lexie Darnell, nb.2)","Nicholas Sparks"
1460,"In a Sunburned Country","Bill Bryson"
1461,"The Memoirs of Sherlock Holmes","Arthur Conan Doyle"
1462,"The Orphan Master's Son","Adam Johnson"
1463,"Enchanters' End Game (The Belgariad, nb.5)","David Eddings"
1464,"The Complete Persepolis","Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh"
1465,"The Chosen","Chaim Potok"
1466,"The Agony and the Ecstasy","Irving Stone, שמואל שניצר"
1467,"The Angel's Game (The Cemetery of Forgotten Books, nb.2)","Carlos Ruiz Zafón, Lucia Graves"
1468,"Love, Rosie","Cecelia Ahern"
1469,"Amelia Bedelia  (Amelia Bedelia nb.1)","Peggy Parish, Fritz Siebel"
1470,"This Man (This Man, nb.1)","Jodi Ellen Malpas"
1471,"A Dog's Purpose (A Dog's Purpose, nb.1)","W. Bruce Cameron"
1472,"An Ember in the Ashes (An Ember in the Ashes, nb.1)","Sabaa Tahir"
1473,"Lover Enshrined (Black Dagger Brotherhood, nb.6)","J.R. Ward"
1474,"The Golem and the Jinni (The Golem and the Jinni, nb.1)","Helene Wecker"
1475,"الأسود يليق بك","أحلام مستغانمي, Ahlam Mosteghanemi"
1476,"The Slippery Slope (A Series of Unfortunate Events, nb.10)","Lemony Snicket, Brett Helquist"
1477,"Bleak House","Charles Dickens, Nicola Bradbury, Hablot Knight Browne"
1478,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business","Esphyr Slobodkina"
1479,"Furies of Calderon (Codex Alera, nb.1)","Jim Butcher"
1480,"Alanna: The First Adventure (Song of the Lioness, nb.1)","Tamora Pierce"
1481,"Her Fearful Symmetry","Audrey Niffenegger"
1482,"The Boston Girl","Anita Diamant"
1483,"Lover Avenged (Black Dagger Brotherhood, nb.7)","J.R. Ward"
1484,"The Fall of Hyperion (Hyperion Cantos, nb.2)","Dan Simmons"
1485,"The Black Dahlia (L.A. Quartet, nb.1)","James Ellroy"
1486,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman"
1487,"Wild Swans: Three Daughters of China","Jung Chang"
1488,"Go, Dog. Go!","P.D. Eastman"
1489,"On the Banks of Plum Creek  (Little House, nb.4)","Laura Ingalls Wilder, Garth Williams"
1490,"Finders Keepers (Bill Hodges Trilogy, nb.2)","Stephen King"
1491,"The Strain (The Strain Trilogy, nb.1)","Guillermo del Toro, Chuck Hogan"
1492,"The Complete Poems of Emily Dickinson","Emily Dickinson, Thomas H. Johnson"
1493,"Old Yeller (Old Yeller, nb.1)","Fred Gipson"
1494,"Born Standing Up: A Comic's Life","Steve Martin"
1495,"PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret)","Frank Warren"
1496,"A Storm of Swords: Blood and Gold (A Song of Ice and Fire, nb.3: Part 2 of 2)","George R.R. Martin"
1497,"The Borrowers (The Borrowers, nb.1)","Mary Norton, Beth Krush, Joe Krush"
1498,"Hearts in Atlantis","Stephen King"
1499,"Small Great Things","Jodi Picoult"
1500,"A Wild Sheep Chase (The Rat, nb.3)","Haruki Murakami, Alfred Birnbaum"
1501,"The Queen's Fool (The Plantagenet and Tudor Novels, nb.12)","Philippa Gregory"
1502,"Days of Blood & Starlight (Daughter of Smoke & Bone, nb.2)","Laini Taylor"
1503,"Jitterbug Perfume","Tom Robbins"
1504,"The Battle for Skandia (Ranger's Apprentice, nb.4)","John Flanagan"
1505,"The Darkest Minds (The Darkest Minds, nb.1)","Alexandra Bracken"
1506,"The Zahir","Paulo Coelho, Margaret Jull Costa"
1507,"The Power of Positive Thinking","Norman Vincent Peale"
1508,"In a Dark, Dark Wood","Ruth Ware"
1509,"The House of Mirth","Edith Wharton, Nina Bawden"
1510,"Fairy Tail, Vol. 1 (Fairy Tail, nb.1)","Hiro Mashima, William Flanagan"
1511,"The Slow Regard of Silent Things (The Kingkiller Chronicle nb.2.5)","Patrick Rothfuss, Nate  Taylor"
1512,"Twelve Years a Slave","Solomon Northup"
1513,"Lover Mine (Black Dagger Brotherhood, nb.8)","J.R. Ward"
1514,"In the Heart of the Sea: The Tragedy of the Whaleship Essex","Nathaniel Philbrick"
1515,"Infidel","Ayaan Hirsi Ali"
1516,"The Black Swan: The Impact of the Highly Improbable","Nassim Nicholas Taleb"
1517,"The Twelve (The Passage, nb.2)","Justin Cronin"
1518,"One Day in the Life of Ivan Denisovich","Aleksandr Solzhenitsyn, H.T. Willetts"
1519,"The Diamond Age: or, A Young Lady's Illustrated Primer","Neal Stephenson"
1520,"A Canticle for Leibowitz","Walter M. Miller Jr."
1521,"Antigone (The Theban Plays, nb.3)","Sophocles, J.E. Thomas"
1522,"Brooklyn","Colm Tóibín"
1523,"Wither (The Chemical Garden, nb.1)","Lauren DeStefano"
1524,"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","J.D. Vance"
1525,"Crossroads of Twilight (Wheel of Time, nb.10)","Robert Jordan"
1526,"The Red Badge of Courage","Stephen Crane"
1527,"What If?: Serious Scientific Answers to Absurd Hypothetical Questions","Randall Munroe"
1528,"Gardens of the Moon (The Malazan Book of the Fallen, nb.1)","Steven Erikson"
1529,"The Witch Of Portobello","Paulo Coelho"
1530,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, nb.3)","Madeleine L'Engle"
1531,"Gregor the Overlander (Underland Chronicles, nb.1)","Suzanne Collins"
1532,"Sing You Home","Jodi Picoult"
1533,"The Tale of the Body Thief (The Vampire Chronicles, nb.4)","Anne Rice"
1534,"The Camel Club (Camel Club, nb.1)","David Baldacci"
1535,"Saving the World and Other Extreme Sports (Maximum Ride, nb.3)","James Patterson"
1536,"Blood of the Fold (Sword of Truth, nb.3)","Terry Goodkind"
1537,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, nb.10)","Philippa Gregory"
1538,"A Spool of Blue Thread","Anne Tyler"
1539,"The Underground Railroad","Colson Whitehead"
1540,"Masquerade (Blue Bloods, nb.2)","Melissa de la Cruz"
1541,"The Iron Queen (The Iron Fey, nb.3)","Julie Kagawa"
1542,"Losing It (Losing It, nb.1)","Cora Carmack"
1543,"The Racketeer","John Grisham"
1544,"Disgrace","J.M. Coetzee"
1545,"The House at Pooh Corner (Winnie-the-Pooh, nb.2)","A.A. Milne, Ernest H. Shepard"
1546,"The Black Prism (Lightbringer, nb.1)","Brent Weeks"
1547,"The Mermaid Chair","Sue Monk Kidd"
1548,"Frog and Toad Are Friends (Frog and Toad, nb.1)","Arnold Lobel"
1549,"The Carnivorous Carnival (A Series of Unfortunate Events, nb.9)","Lemony Snicket, Brett Helquist"
1550,"Heist Society (Heist Society, nb.1)","Ally Carter"
1551,"Behind Closed Doors","B.A. Paris"
1552,"The Killer Angels (The Civil War Trilogy, nb.2)","Michael Shaara"
1553,"Circus of the Damned (Anita Blake, Vampire Hunter, nb.3)","Laurell K. Hamilton"
1554,"Ptolemy's Gate (Bartimaeus, nb.3)","Jonathan Stroud"
1555,"The Island of Dr. Moreau","H.G. Wells"
1556,"Opal (Lux, nb.3)","Jennifer L. Armentrout"
1557,"Zeitoun","Dave Eggers"
1558,"Out of My Mind","Sharon M. Draper"
1559,"Rapture (Fallen, nb.4)","Lauren Kate"
1560,"Switched (Trylle, nb.1)","Amanda Hocking"
1561,"Doctor Zhivago","Boris Pasternak, Max Hayward, Manya Harari, John Bayley"
1562,"Confess","Colleen Hoover"
1563,"Pines (Wayward Pines, nb.1)","Blake Crouch"
1564,"Disclosure","Michael Crichton"
1565,"Death Comes to Pemberley","P.D. James"
1566,"Ethan Frome","Edith Wharton"
1567,"A Map of the World","Jane Hamilton, Frank  Muller, C.J. Critt"
1568,"It Ends with Us","Colleen Hoover"
1569,"The Gift of the Magi","O. Henry, Lisbeth Zwerger"
1570,"The Electric Kool-Aid Acid Test","Tom Wolfe"
1571,"Naked Lunch","William S. Burroughs, James Grauerholz, Barry  Miles"
1572,"Dream Country (The Sandman nb.3)","Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson"
1573,"A Painted House","John Grisham"
1574,"The Left Hand of Darkness","Ursula K. Le Guin, Lech Jęczmyk"
1575,"Let It Snow: Three Holiday Romances","John Green, Maureen Johnson, Lauren Myracle"
1576,"Full Dark, No Stars","Stephen King"
1577,"Being Mortal: Medicine and What Matters in the End","Atul Gawande"
1578,"Intensity","Dean Koontz"
1579,"Chelsea Chelsea Bang Bang","Chelsea Handler"
1580,"A Doll's House","Henrik Ibsen, Michael   Meyer"
1581,"Hawaii","James A. Michener"
1582,"Revolutionary Road","Richard Yates"
1583,"Nick & Norah's Infinite Playlist","Rachel Cohn, David Levithan"
1584,"Rosencrantz and Guildenstern Are Dead","Tom Stoppard, Henry Popkin"
1585,"Forever (The Wolves of Mercy Falls, nb.3)","Maggie Stiefvater"
1586,"The Beach","Alex Garland"
1587,"Saving CeeCee Honeycutt","Beth Hoffman, Jenna Lamia"
1588,"Deadlocked (Sookie Stackhouse, nb.12)","Charlaine Harris"
1589,"Everything's Eventual: 14 Dark Tales","Stephen King"
1590,"Beezus and Ramona (Ramona, nb.1)","Beverly Cleary"
1591,"The Farthest Shore (Earthsea Cycle, nb.3)","Ursula K. Le Guin"
1592,"Airframe","Michael Crichton"
1593,"Magician: Apprentice (The Riftwar Saga, nb.1)","Raymond E. Feist"
1594,"Bet Me","Jennifer Crusie"
1595,"Long Walk to Freedom","Nelson Mandela"
1596,"Gray Mountain","John Grisham"
1597,"The Power of One (The Power of One, nb.1)","Bryce Courtenay"
1598,"The Maltese Falcon","Dashiell Hammett"
1599,"Night Road","Kristin Hannah"
1600,"Tripwire  (Jack Reacher, nb.3)","Lee Child"
1601,"Emotional Intelligence: Why It Can Matter More Than IQ","Daniel Goleman"
1602,"Changes (The Dresden Files, nb.12)","Jim Butcher"
1603,"The Story of Ferdinand","Munro Leaf, Robert Lawson"
1604,"Impulse (Impulse, nb.1)","Ellen Hopkins"
1605,"Ivanhoe","Walter Scott"
1606,"Ten Big Ones (Stephanie Plum, nb.10)","Janet Evanovich"
1607,"The Poet (Jack McEvoy, nb.1; Harry Bosch Universe, nb.5)","Michael Connelly"
1608,"Paranormalcy (Paranormalcy, nb.1)","Kiersten White"
1609,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, nb.3)","Mark Cotta Vaz"
1610,"The Shoemaker's Wife","Adriana Trigiani"
1611,"Rise of the Evening Star (Fablehaven, nb.2)","Brandon Mull"
1612,"The Next Always (Inn BoonsBoro, nb.1)","Nora Roberts, MacLeod Andrews"
1613,"What I Talk About When I Talk About Running","Haruki Murakami, Philip Gabriel"
1614,"We'll Always Have Summer (Summer, nb.3)","Jenny Han"
1615,"Open","Andre Agassi, J.R. Moehringer"
1616,"Stormbreaker (Alex Rider, nb.1)","Anthony Horowitz"
1617,"Without Fail (Jack Reacher, nb.6)","Lee Child, Dick Hill"
1618,"A Voice in the Wind (Mark of the Lion, nb.1)","Francine Rivers, Richard Ferrone"
1619,"The Twilight Saga Complete Collection  (Twilight, nb.1-4 + 3.5)","Stephenie Meyer"
1620,"A Scanner Darkly","Philip K. Dick"
1621,"Drive: The Surprising Truth About What Motivates Us","Daniel H. Pink"
1622,"A Connecticut Yankee in King Arthur's Court","Mark Twain"
1623,"Batman: The Long Halloween","Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings"
1624,"Nausea","Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth"
1625,"Wild at Heart: Discovering the Secret of a Man's Soul","John Eldredge"
1626,"Secrets of the Dragon Sanctuary (Fablehaven, nb.4)","Brandon Mull"
1627,"Twelve Sharp (Stephanie Plum, nb.12)","Janet Evanovich"
1628,"Wool (Wool, nb.1)","Hugh Howey"
1629,"The Tombs of Atuan (Earthsea Cycle, nb.2)","Ursula K. Le Guin"
1630,"Turn Coat (The Dresden Files, nb.11)","Jim Butcher"
1631,"The Sign of Four","Arthur Conan Doyle, Peter Ackroyd, Ed Glinert"
1632,"The Mitten","Jan Brett"
1633,"Memnoch the Devil (The Vampire Chronicles, nb.5)","Anne Rice"
1634,"The Magician (The Secrets of the Immortal Nicholas Flamel, nb.2)","Michael Scott"
1635,"Click, Clack, Moo: Cows That Type","Doreen Cronin, Betsy Lewin"
1636,"Iron Kissed (Mercy Thompson, nb.3)","Patricia Briggs"
1637,"Anna Dressed in Blood (Anna, nb.1)","Kendare Blake"
1638,"Temple of the Winds (Sword of Truth, nb.4)","Terry Goodkind, Dick Hill"
1639,"The True Confessions of Charlotte Doyle","Avi"
1640,"A Reliable Wife","Robert Goolrick"
1641,"Something Wicked This Way Comes (Green Town, nb.2)","Ray Bradbury"
1642,"Song of Solomon","Toni Morrison"
1643,"Red Storm Rising","Tom Clancy"
1644,"Peace Like a River","Leif Enger"
1645,"Rant","Chuck Palahniuk"
1646,"Shadow of the Hegemon (Ender's Shadow, nb.2)","Orson Scott Card"
1647,"تراب الماس","أحمد مراد"
1648,"The Poky Little Puppy (A Little Golden Book)","Janette Sebring Lowrey, Gustaf Tenggren"
1649,"Tara Road","Maeve Binchy"
1650,"The Call of the Wild/White Fang","Jack London"
1651,"Ignite Me (Shatter Me, nb.3)","Tahereh Mafi"
1652,"Cross My Heart and Hope to Spy (Gallagher Girls, nb.2)","Ally Carter"
1653,"Blood Bound (Mercy Thompson, nb.2)","Patricia Briggs"
1654,"Cold Days (The Dresden Files, nb.14)","Jim Butcher"
1655,"The Friday Night Knitting Club (Friday Night Knitting Club, nb.1)","Kate Jacobs"
1656,"All Things Bright and Beautiful (All Creatures Great and Small)","James Herriot"
1657,"Infinite Jest","David Foster Wallace"
1658,"Tangled (Tangled, nb.1)","Emma Chase"
1659,"The Day of the Triffids","John Wyndham"
1660,"The Sisters Brothers","Patrick deWitt, Marcelo Barbão"
1661,"Secret Daughter","Shilpi Somaya Gowda"
1662,"Fantastic Mr. Fox","Roald Dahl, Quentin Blake"
1663,"Brida","Paulo Coelho, Montserrat Mira"
1664,"A Room of One's Own","Virginia Woolf"
1665,"Warbreaker (Warbreaker, nb.1)","Brandon Sanderson"
1666,"Shakespeare's Sonnets","William Shakespeare, Katherine Duncan-Jones"
1667,"What Happened to Goodbye","Sarah Dessen"
1668,"Six of Crows (Six of Crows, nb.1)","Leigh Bardugo"
1669,"13 Little Blue Envelopes (Little Blue Envelope, nb.1)","Maureen Johnson"
1670,"Same Kind of Different as Me","Ron Hall, Denver Moore, Lynn Vincent"
1671,"Carry On","Rainbow Rowell"
1672,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World","Tracy Kidder"
1673,"Beneath This Man (This Man, nb.2)","Jodi Ellen Malpas"
1674,"Prince of Thorns (The Broken Empire, nb.1)","Mark  Lawrence"
1675,"The Book of Ruth","Jane Hamilton"
1676,"Galápagos","Kurt Vonnegut Jr."
1677,"Next","Michael Crichton"
1678,"The House of the Scorpion (Matteo Alacran, nb.1)","Nancy Farmer"
1679,"Leaves of Grass","Walt Whitman"
1680,"Blue Dahlia (In the Garden, nb.1)","Nora Roberts"
1681,"Lady Chatterley's Lover","D.H. Lawrence, Doris Lessing, Chester Brown"
1682,"The Magician King (The Magicians, nb.2)","Lev Grossman"
1683,"Liar's Poker","Michael   Lewis"
1684,"The Richest Man in Babylon","George S. Clason"
1685,"Salem Falls","Jodi Picoult"
1686,"Belgarath the Sorcerer","David Eddings, Leigh Eddings"
1687,"The Great Dune Trilogy  ","Frank Herbert"
1688,"My Name Is Lucy Barton","Elizabeth Strout, Goran Skrobonja"
1689,"Garden Spells (Waverley Family, nb.1)","Sarah Addison Allen"
1690,"Ghost Story (The Dresden Files,  nb.13)","Jim Butcher"
1691,"Narrative of the Life of Frederick Douglass","Frederick Douglass"
1692,"He's Just Not That Into You: The No-Excuses Truth to Understanding Guys","Greg Behrendt, Liz Tuccillo"
1693,"Pawn of Prophecy (The Belgariad, nb.1)","David Eddings"
1694,"Lean Mean Thirteen (Stephanie Plum, nb.13)","Janet Evanovich"
1695,"The Jungle Books","Rudyard Kipling, Alev Lytle Croutier"
1696,"Glass Houses (The Morganville Vampires, nb.1)","Rachel Caine"
1697,"Captivating: Unveiling the Mystery of a Woman's Soul","John Eldredge, Stasi Eldredge"
1698,"The Dark Tower: The Gunslinger Born","Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King"
1699,"The Lake House","Kate Morton"
1700,"A Tale for the Time Being","Ruth Ozeki"
1701,"I Hope They Serve Beer in Hell (Tucker Max, nb.1)","Tucker Max"
1702,"Rule (Marked Men, nb.1)","Jay Crownover, Charlotte Connan de vries"
1703,"South of the Border, West of the Sun","Haruki Murakami, Philip Gabriel"
1704,"Mother Night","Kurt Vonnegut Jr."
1705,"Influence: The Psychology of Persuasion","Robert B. Cialdini"
1706,"The Fall of the House of Usher and Other Tales ","Edgar Allan Poe, Stephen Marlowe"
1707,"Harriet the Spy (Harriet the Spy nb.1)","Louise Fitzhugh"
1708,"The Paying Guests","Sarah Waters"
1709,"Forever Odd (Odd Thomas, nb.2)","Dean Koontz"
1710,"At Home: A Short History of Private Life","Bill Bryson"
1711,"Sushi for Beginners","Marian Keyes"
1712,"Still Life (Chief Inspector Armand Gamache, nb.1)","Louise Penny"
1713,"Watermelon (Walsh Family, nb.1)","Marian Keyes"
1714,"The Kitchen God's Wife","Amy Tan"
1715,"Let the Right One In","John Ajvide Lindqvist"
1716,"The Rise of Nine (Lorien Legacies, nb.3)","Pittacus Lore"
1717,"Essential Tales and Poems","Edgar Allan Poe, Benjamin F. Fisher"
1718,"The Second Summer of the Sisterhood (Sisterhood, nb.2)","Ann Brashares"
1719,"Phantoms","Dean Koontz"
1720,"Amy & Roger's Epic Detour","Morgan Matson"
1721,"My Utmost for His Highest","Oswald Chambers"
1722,"The Wee Free Men (Discworld, nb.30; Tiffany Aching, nb.1)","Terry Pratchett"
1723,"Written in My Own Heart's Blood (Outlander, nb.8)","Diana Gabaldon"
1724,"Nightshade (Nightshade nb.1; Nightshade World nb.4)","Andrea Cremer"
1725,"Alice's Adventures in Wonderland","Lewis Carroll, John Tenniel"
1726,"Dragon Rider (Dragon Rider, nb.1)","Cornelia Funke"
1727,"The Long Dark Tea-Time of the Soul (Dirk Gently, nb.2)","Douglas Adams"
1728,"Uprooted","Naomi Novik"
1729,"Seveneves","Neal Stephenson"
1730,"Armada","Ernest Cline"
1731,"The Desert Spear (Demon Cycle, nb.2)","Peter V. Brett"
1732,"The Man in the Brown Suit","Agatha Christie"
1733,"The Summons","John Grisham"
1734,"Endurance: Shackleton's Incredible Voyage","Alfred Lansing"
1735,"Size 12 Is Not Fat (Heather Wells, nb.1)","Meg Cabot"
1736,"Dark Matter","Blake Crouch"
1737,"Glass Sword (Red Queen, nb.2)","Victoria Aveyard"
1738,"When You Reach Me","Rebecca Stead"
1739,"The Bonfire of the Vanities","Tom Wolfe"
1740,"In the Unlikely Event","Judy Blume"
1741,"Death on the Nile (Hercule Poirot, nb.17)","Agatha Christie"
1742,"Shiloh (Shiloh, nb.1)","Phyllis Reynolds Naylor"
1743,"Siege and Storm (Shadow and Bone, nb.2)","Leigh Bardugo"
1744,"The Redbreast (Harry Hole, nb.3)","Jo Nesbø, Don Bartlett"
1745,"Leviathan (Leviathan, nb.1)","Scott Westerfeld"
1746,"Hide and Seek","James Patterson"
1747,"The Love Dare","Stephen Kendrick, Alex Kendrick"
1748,"Goodnight Nobody","Jennifer Weiner"
1749,"The Death and Life of Charlie St. Cloud","Ben Sherwood"
1750,"How to Stop Worrying and Start Living","Dale Carnegie"
